2484,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.18_1,Sheka,ETH.10.18.3_1,Masha Town Admin,SNNPR
2485,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.18_1,Sheka,ETH.10.18.4_1,Tepi Town Admin,SNNPR
2486,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.18_1,Sheka,ETH.10.18.5_1,Yeki,SNNPR
2487,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.1_1,Aleta Cheko,SNNPR
2488,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.2_1,Aleta Wendo,SNNPR
2489,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.3_1,Aleta Wondo Town,SNNPR
2490,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.4_1,Arbegona,SNNPR
2491,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.5_1,Aroresa,SNNPR
2492,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.6_1,Bensa,SNNPR
2493,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.7_1,Bona Zuria,SNNPR
2494,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.8_1,Boricha,SNNPR
2495,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.9_1,Bursa,SNNPR
2496,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.10_1,Chere,SNNPR
2497,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.11_1,Dale,SNNPR
2498,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.12_1,Dara,SNNPR
2499,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.13_1,Gorche,SNNPR
2500,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.14_1,Hawassa Zuria,SNNPR
2501,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.15_1,Hawella Tulla Subsity,SNNPR
2502,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.16_1,Hula,SNNPR
2503,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.17_1,Loko Abeya,SNNPR
2504,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.18_1,Malga,SNNPR
2505,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.19_1,Shebedino,SNNPR
2506,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.20_1,Wendo Genet,SNNPR
2507,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.21_1,Wensho,SNNPR
2508,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.19_1,Sidama,ETH.10.19.22_1,Yirgalem Town Adm.,SNNPR
2509,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.20_1,Silti,ETH.10.20.1_1,Alicho Werero,SNNPR
2510,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.20_1,Silti,ETH.10.20.2_1,Dalocha,SNNPR
2511,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.20_1,Silti,ETH.10.20.3_1,East Azenet Berbere,SNNPR
2512,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.20_1,Silti,ETH.10.20.4_1,Lanfuro,SNNPR
2513,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.20_1,Silti,ETH.10.20.5_1,Sankura,SNNPR
2514,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.20_1,Silti,ETH.10.20.6_1,Silti,SNNPR
2515,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.20_1,Silti,ETH.10.20.7_1,West Azenet Berbere,SNNPR
2516,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.20_1,Silti,ETH.10.20.8_1,Worabe Town,SNNPR
2517,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.20_1,Silti,ETH.10.20.9_1,Wulbareg,SNNPR
2518,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.21_1,South Omo,ETH.10.21.1_1,Bena Tsemay,SNNPR
2519,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.21_1,South Omo,ETH.10.21.2_1,Dasenech,SNNPR
2520,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.21_1,South Omo,ETH.10.21.3_1,Hamer,SNNPR
2521,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.21_1,South Omo,ETH.10.21.4_1,Jinka Town Admin,SNNPR
2522,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.21_1,South Omo,ETH.10.21.5_1,Male,SNNPR
2523,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.21_1,South Omo,ETH.10.21.6_1,North Ari,SNNPR
2524,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.21_1,South Omo,ETH.10.21.7_1,Nyangatom,SNNPR
2525,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.21_1,South Omo,ETH.10.21.8_1,Selamago,SNNPR
2526,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.21_1,South Omo,ETH.10.21.9_1,South Ari,SNNPR
2527,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.1_1,Areka Town,SNNPR
2528,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.2_1,Boditi Town,SNNPR
2529,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.3_1,Boloso Bombe,SNNPR
2530,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.4_1,Boloso Sore,SNNPR
